DTXSID,Chemical,CASRN,SMILES,Library,Max conc,Median % activity,Tested in CR?,dataset,Comment,UVCB/Markush,NEUTRAL/SALT PAIRS,AQC,QualityCall,T0,T4,Call,SMILES,QSAR_READY_SMILES,MOLECULAR_FORMULA,AVERAGE_MASS,DTXSID,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED
DTXSID2047278,CP-457677,214535-77-0,CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C(F)C=C2)C=C1,ph2,100,10.46681848,N,training,,,,A-A-S Pass,Pass,A,A,S,CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C(F)C=C2)C=C1,CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C(F)C=C2)C=C1,C22H21FN2O3,380.419,DTXSID2047278,2.6425,3.38E-09
DTXSID6023999,Cyromazine,66215-27-8,NC1=NC(NC2CC2)=NC(N)=N1,ph1_v2,99.9985,24.21154228,N,training,,,,A-A-S Pass,Pass,A,A,S,NC1=NC(NC2CC2)=NC(N)=N1,NC1=NC(NC2CC2)=NC(N)=N1,C6H10N6,166.188,DTXSID6023999,0.803329,3.35E-09
DTXSID2032556,Fluthiacet-methyl,117337-19-6,COC(=O)CSC1=C(Cl)C=C(F)C(=C1)N=C1SC(=O)N2CCCCN12,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,COC(=O)CSC1=C(Cl)C=C(F)C(=C1)N=C1SC(=O)N2CCCCN12,COC(=O)CSC1=C(Cl)C=C(F)C(=C1)N=C1SC(=O)N2CCCCN12,C15H15ClFN3O3S2,403.87,DTXSID2032556,3.76629,3.32E-09
DTXSID1022394,Biochanin A,491-80-5,COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,C16H12O5,284.267,DTXSID1022394,3.13772,3.31E-09
DTXSID8020541,"5,5-Diphenylhydantoin",57-41-0,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,ph2,100,24.06539013,N,training,,,,A-A-S Pass,Pass,A,A,S,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,C15H12N2O2,252.273,DTXSID8020541,2.36404,3.23E-09
DTXSID4040713,Octyl gallate,1034-01-1,CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,C15H22O5,282.336,DTXSID4040713,3.65916,3.06E-09
DTXSID3048520,Piragliatin,625114-41-2,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1,ph2,25,8.888888889,N,training,,,,A-A-S Pass,Pass,A,A,S,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)C(CC1CCC(=O)C1)C(=O)NC1=NC=CN=C1,C19H20ClN3O4S,421.9,DTXSID3048520,1.96401,2.95E-09
DTXSID2032398,Fludioxonil,131341-86-1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,C12H6F2N2O2,248.189,DTXSID2032398,4.11566,2.94E-09
DTXSID8024238,Oryzalin,19044-88-3,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,ph1_v2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,C12H18N4O6S,346.36,DTXSID8024238,3.7247,2.89E-09
DTXSID3020625,Finasteride,98319-26-7,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,C23H36N2O2,372.553,DTXSID3020625,3.02977,2.86E-09
DTXSID4034609,Fipronil,120068-37-3,NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,ph1_v2,100,57.40167919,N,training,,,,A-A-S Pass,Pass,A,A,S,NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,C12H4Cl2F6N4OS,437.14,DTXSID4034609,3.99786,2.77E-09
DTXSID4020870,"2,2'-Methylenebis(4-methyl-6-tert-butylphenol)",119-47-1,CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,e1k,100,52.26248236,N,training,,,,A-A-S Pass,Pass,A,A,S,CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,C23H32O2,340.507,DTXSID4020870,6.25123,2.75E-09
DTXSID6022474,Corticosterone,50-22-6,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,ph2,100.0275,12.64516129,N,training,,,,A-A-S Pass,Pass,A,A,S,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,C21H30O4,346.467,DTXSID6022474,1.94213,2.60E-09
DTXSID9023380,Norethindrone,68-22-4,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],ph2,99.983,15.84853199,N,training,,,,A-A-S Pass,Pass,A,A,S,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,C20H26O2,298.426,DTXSID9023380,2.96965,2.57E-09
DTXSID4021185,Prednisone,53-03-2,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,ph2,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,C21H26O5,358.434,DTXSID4021185,1.4656,2.54E-09
DTXSID2047303,CJ-013790,179465-71-5,NC(=O)N(O)[C@H]1C[C@@H](OC2=CC=CC(OC3=CC=C(F)C=C3)=C2)C=C1,ph2,50,92.9623771,Y,training,,,,A-A-S Pass,Pass,A,A,S,NC(=O)N(O)[C@H]1C[C@@H](OC2=CC=CC(OC3=CC=C(F)C=C3)=C2)C=C1,NC(=O)N(O)C1CC(OC2=CC(OC3=CC=C(F)C=C3)=CC=C2)C=C1,C18H17FN2O4,344.342,DTXSID2047303,3.13777,2.48E-09
DTXSID0047325,SB413217A,NOCAS_47325,Cl.CC1=NC(=NO1)C1=CC2=C(CCN(CCC3CCC(CC3)NC(=O)\C=C\C3=CC=C(F)C=C3)CC2)C=C1,ph2,46.6175,-24.02960823,N,training,,,,A-A-S Pass,Pass,A,A,S,Cl.CC1=NC(=NO1)C1=CC2=C(CCN(CCC3CCC(CC3)NC(=O)\C=C\C3=CC=C(F)C=C3)CC2)C=C1,CC1=NC(=NO1)C1=CC=C2CCN(CCC3CCC(CC3)NC(=O)C=CC3=CC=C(F)C=C3)CCC2=C1,C30H36ClFN4O2,539.09,DTXSID0047325,4.49058,2.40E-09
DTXSID0047327,MK-578,313994-79-5,CCN1N=C(CC2=CC=CC=C2)C=C1C1CCN(C[C@H]2C[C@@H](C[C@@H]2C2=CC=CC(F)=C2)N(C)[C@H](C(C)C)C(O)=O)CC1,ph2,100,9.614993561,N,training,,,,A-A-S Pass,Pass,A,A,S,CCN1N=C(CC2=CC=CC=C2)C=C1C1CCN(C[C@H]2C[C@@H](C[C@@H]2C2=CC=CC(F)=C2)N(C)[C@H](C(C)C)C(O)=O)CC1,CCN1N=C(CC2=CC=CC=C2)C=C1C1CCN(CC2CC(CC2C2=CC=CC(F)=C2)N(C)C(C(C)C)C(O)=O)CC1,C35H47FN4O2,574.785,DTXSID0047327,6.49733,2.34E-09
DTXSID8022406,"2,4-Dihydroxybenzophenone",131-56-6,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,e1k,100,106.9894442,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,C13H10O3,214.22,DTXSID8022406,2.595,2.33E-09
DTXSID5034357,"N-[2,5-dichloro-4-(1,1,2,3,3,3-hexafluoropropoxy)-phenyl-aminocarbonyl]-2,6-difluorobenzamide",103055-07-8,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,e1k,100.0025,86.38079827,Y,training,,,,A-A-S Pass,Pass,A,A,T,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,C17H8Cl2F8N2O3,511.15,DTXSID5034357,5.11978,2.30E-09
DTXSID4047258,Enadoline,124378-77-4,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)CC1=CC=CC2=C1C=CO2,ph2,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)CC1=CC=CC2=C1C=CO2,CN(C1CCC2(CCCO2)CC1N1CCCC1)C(=O)CC1=C2C=COC2=CC=C1,C24H32N2O3,396.531,DTXSID4047258,2.89352,2.22E-09
DTXSID8023719,Troglitazone,97322-87-7,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,ph2,100.0045,99.01857884,Y,training,,,,A-A-S Pass,Pass,A,A,S,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)OC2=C1C,C24H27NO5S,441.54,DTXSID8023719,4.36032,2.12E-09
DTXSID7030698,alpha-Cyclodextrin,10016-20-3,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,[H]C12OC(CO)C([H])(OC3([H])OC(CO)C([H])(OC4([H])OC(CO)C([H])(OC5([H])OC(CO)C([H])(OC6([H])OC(CO)C([H])(OC7([H])OC(CO)C([H])(O1)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O,C36H60O30,972.846,DTXSID7030698,-1.44891,2.06E-09
DTXSID0047290,UK-416244,402910-27-4,CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,ph2,100,15.39773522,N,training,,,,A-A-S Pass,Pass,A,A,S,CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,C17H22N2O3S2,366.49,DTXSID0047290,3.4627,2.04E-09
DTXSID0021125,Phenolphthalein,77-09-8,OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,ph2,100.0015,100.2485136,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,C20H14O4,318.328,DTXSID0021125,2.88965,2.03E-09
DTXSID9026689,"1,1′,1′′,1′′′-(Ethylenedinitrilo)tetrakis(2-propanol)",102-60-3,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,ph2,100,3.301587302,N,training,,,,A-A-S Pass,Pass,A,A,S,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,C14H32N2O4,292.42,DTXSID9026689,0.255683,1.93E-09
DTXSID3036496,Levonorgestrel,797-63-7,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],ph2,99.998,18.00570704,N,training,,,,A-A-S Pass,Pass,A,A,S,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,C21H28O2,312.453,DTXSID3036496,3.06722,1.93E-09
DTXSID8047264,CP-283097,171866-31-2,O[C@@H]1[C@@H](COC2=CC(O)=CC=C12)N1CCC(O)(CC1)C1=CC=C(F)C=C1,ph2,50,59.62516098,N,training,,,,A-A-S Pass,Pass,A,A,S,O[C@@H]1[C@@H](COC2=CC(O)=CC=C12)N1CCC(O)(CC1)C1=CC=C(F)C=C1,OC1C(COC2=C1C=CC(O)=C2)N1CCC(O)(CC1)C1=CC=C(F)C=C1,C20H22FNO4,359.397,DTXSID8047264,1.90263,1.89E-09
DTXSID4021135,C.I. Solvent Yellow 14,842-07-9,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1,C16H12N2O,248.285,DTXSID4021135,3.8656,1.83E-09
DTXSID8040484,Forskolin,66575-29-9,[H][C@@]12[C@H](O)[C@H](OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]1(C)[C@@H](O)CCC2(C)C)C=C,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,[H][C@@]12[C@H](O)[C@H](OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]1(C)[C@@H](O)CCC2(C)C)C=C,CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C2(O)C(=O)CC(C)(OC12C)C=C,C22H34O7,410.507,DTXSID8040484,2.23961,1.75E-09
DTXSID7041097,1-(2-Chlorophenyl)-N-methyl-N-(1-methylpropyl)-3-isoquinolinecarboxamide,85532-75-8,CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,C21H21ClN2O,352.86,DTXSID7041097,4.79288,1.73E-09
DTXSID2041208,Decyl beta-D-glucopyranoside,58846-77-8,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCOC1OC(CO)C(O)C(O)C1O,C16H32O6,320.426,DTXSID2041208,1.37691,1.64E-09
DTXSID2047274,CP-114271,113734-18-2,CC(CC1=CC=C(OCC(O)=O)C=C1)NCC(O)C1=CSC(=N1)C(F)(F)F,ph2,100,22.25274725,N,training,,,,A-A-S Pass,Pass,A,A,S,CC(CC1=CC=C(OCC(O)=O)C=C1)NCC(O)C1=CSC(=N1)C(F)(F)F,CC(CC1=CC=C(OCC(O)=O)C=C1)NCC(O)C1=CSC(=N1)C(F)(F)F,C17H19F3N2O4S,404.4,DTXSID2047274,2.04044,1.62E-09
DTXSID7025429,6-Hydroxy-2-naphthyl disulfide,6088-51-3,OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,e1k,99.998,100.0835776,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,C20H14O2S2,350.45,DTXSID7025429,4.03277,1.56E-09
DTXSID0034722,Topramezone,210631-68-8,CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O,e1k,42.7916,7.481343674,N,training,,,,A-A-S Pass,Pass,A,A,S,CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O,CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O,C16H17N3O5S,363.39,DTXSID0034722,2.29602,1.55E-09
DTXSID4032667,Esfenvalerate,66230-04-4,CC(C)[C@H](C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1,ph1_v2,100.0035,47.13961376,N,training,,,,A-A-S Pass,Pass,A,A,S,CC(C)[C@H](C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1,CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1,C25H22ClNO3,419.91,DTXSID4032667,6.1996,1.50E-09
DTXSID4048191,"4,4'-Methylenebis(2,6-diethylaniline)",13680-35-8,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,C21H30N2,310.485,DTXSID4048191,5.1386,1.35E-09
DTXSID6022391,Apigenin,520-36-5,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,e1k,100.0025,102.9588534,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,C15H10O5,270.24,DTXSID6022391,3.0195,1.33E-09
DTXSID8023632,L-Tartaric acid,87-69-4,O[C@H]([C@@H](O)C(O)=O)C(O)=O,ph2,100,19.04234367,N,training,,,,A-A-S Pass,Pass,A,A,S,O[C@H]([C@@H](O)C(O)=O)C(O)=O,OC(C(O)C(O)=O)C(O)=O,C4H6O6,150.086,DTXSID8023632,-1.89953,1.32E-09
DTXSID1048178,FR130739,136042-19-8,[Na+].CCCCC1=NC2=CC=CN=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=N[N-]1,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,[Na+].CCCCC1=NC2=CC=CN=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=N[N-]1,CCCCC1=NC2=C(N=CC=C2)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,C24H22N7Na,431.479,DTXSID1048178,3.77696,1.31E-09
DTXSID3042423,Sucrose octaacetate,126-14-7,[H][C@]1(O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,[H][C@]1(O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,CC(=O)OCC1OC(COC(C)=O)(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,C28H38O19,678.593,DTXSID3042423,0.986385,1.24E-09
DTXSID9022817,Carminic acid,1260-17-9,CC1=C2C(=O)C3=C(C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O,ph2,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CC1=C2C(=O)C3=C(C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O,CC1=C2C(=O)C3=C(C(O)=C(O)C(C4OC(CO)C(O)C(O)C4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O,C22H20O13,492.389,DTXSID9022817,0.573,1.23E-09
DTXSID0022436,"4,4-Bis(4-hydroxyphenyl)valeric acid",126-00-1,CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,e1k,100,43.31008806,N,training,,,,A-A-S Pass,Pass,A,A,S,CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,C17H18O4,286.327,DTXSID0022436,3.45546,1.22E-09
DTXSID3021358,Tolazamide,1156-19-0,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,ph2,100.003,12.76219724,N,training,,,,A-A-S Pass,Pass,A,A,S,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,C14H21N3O3S,311.4,DTXSID3021358,2.68705,1.21E-09
DTXSID0048189,Lauryl gallate,1166-52-5,CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,e1k,,,,leaderboard,,,,A-A-S Pass,Pass,A,A,S,CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,C19H30O5,338.444,DTXSID0048189,4.63766,1.21E-09
DTXSID6034392,Boscalid,188425-85-6,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,ph1_v2,99.9985,29.32338477,N,training,,,,A-A-S Pass,Pass,A,A,S,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,C18H12Cl2N2O,343.21,DTXSID6034392,2.96055,1.17E-09
DTXSID0020022,Acifluorfen,50594-66-6,OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,ph1_v2,99.997,102.9043768,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,C14H7ClF3NO5,361.66,DTXSID0020022,3.70059,1.15E-09
DTXSID5022439,Phenolphthalin,81-90-3,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,ph2,99.988,97.2961875,Y,training,,,,A-A-S Pass,Pass,A,A,S,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,C20H16O4,320.344,DTXSID5022439,2.61228,1.11E-09
DTXSID9021392,Triethanolamine,102-71-6,OCCN(CCO)CCO,ph2,99.9915,5.858507959,N,training,,,,A-A-S Pass,Pass,Z,Z,S,OCCN(CCO)CCO,OCCN(CCO)CCO,C6H15NO3,149.19,DTXSID9021392,-1.00059,3.62E-06
DTXSID4022367,Estrone,53-16-7,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,ph2,100.0015,15.33968254,N,training,,,,A-A-S Pass,Pass,A,A,S,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2=O,C18H22O2,270.372,DTXSID4022367,3.13238,1.09E-09
DTXSID2041250,"1,4-Bis(N-isopropylamino)anthraquinone",14233-37-5,CC(C)NC1=CC=C(NC(C)C)C2=C1C(=O)C1=CC=CC=C1C2=O,e1k,,,,blind test,,,,A-A-S Pass,Pass,A,A,S,CC(C)NC1=CC=C(NC(C)C)C2=C1C(=O)C1=CC=CC=C1C2=O,CC(C)NC1=CC=C(NC(C)C)C2=C1C(=O)C1=CC=CC=C1C2=O,C20H22N2O2,322.408,DTXSID2041250,3.45871,1.08E-09
