DTXSID,Chemical,CASRN,SMILES,Library,Max conc,Median % activity,Tested in CR?,,,,
DTXSID4029353,Acetylcedrene,32388-55-9,[H][C@]12C[C@@]3(CC(C(C)=O)=C1C)[C@H](C)CC[C@@]3([H])C2(C)C,e1k,100,17.74832673,N,,,,
DTXSID2029167,Metam-sodium,137-42-8,[Na+].CNC([S-])=S,e1k,100.0015,28.72365223,N,,,,
DTXSID1024049,Diflubenzuron,35367-38-5,FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC=C(Cl)C=C1,e1k,100,-7.980764261,N,,,,
DTXSID9027528,3-(Methylthio)propanal,3268-49-3,CSCCC=O,e1k,99.967,6.027105324,N,,,,
DTXSID3021980,Ethyl hexanoate,123-66-0,CCCCCC(=O)OCC,e1k,100,1.804801705,N,,,,
DTXSID5044784,1-Methyltrimethylene dimethacrylate,1189-08-8,CC(CCOC(=O)C(C)=C)OC(=O)C(C)=C,e1k,100,34.70413906,N,,,,
DTXSID5032579,Triclopyr butotyl,64700-56-7,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,e1k,99.9975,51.77982751,N,,,,
DTXSID8026698,"4,4'-Dithiodimorpholine",103-34-4,C1CN(CCO1)SSN1CCOCC1,e1k,99.9985,80.81409987,N,,,,
DTXSID6024676,Butyl acrylate,141-32-2,CCCCOC(=O)C=C,e1k,102.304,4.52199394,N,,,,
DTXSID0022353,2-Chloro-4-phenylphenol,92-04-6,OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,e1k,100,105.6841264,Y,,,,
DTXSID9025796,Nonane,111-84-2,CCCCCCCCC,e1k,100.0905,3.243315241,N,,,,
DTXSID5022934,Digoxin,20830-75-5,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,e1k,67.4175,13.08647731,N,,,,
DTXSID0026258,Tris(2-chloroethyl) phosphite,140-08-9,ClCCOP(OCCCl)OCCCl,e1k,99.999,6.066012489,N,,,,
DTXSID0023296,Methylene blue,61-73-4,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,e1k,100.0015,49.27574839,N,,,,
DTXSID0025864,4-Ethoxyaniline,156-43-4,CCOC1=CC=C(N)C=C1,e1k,100,7.847251364,N,,,,
DTXSID8020381,Deltamethrin,52918-63-5,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,e1k,99.9985,41.86313241,N,,,,
DTXSID6027345,Triphenylborane,960-71-4,C1=CC=C(C=C1)B(C1=CC=CC=C1)C1=CC=CC=C1,e1k,100.004,91.65861943,Y,,,,
DTXSID9023833,Polydimethylsiloxane,9016-00-6,"C[Si](C)(-*)O-* |$;;;star_e;;star_e$,lp:4:2,Sg:n:5,3,2,0,4,1::ht|",e1k,100.003,77.8304658,N,,,,
DTXSID1026904,2-Butoxyethyl acetate,112-07-2,CCCCOCCOC(C)=O,e1k,99.998,8.344710466,N,,,,
DTXSID9044536,Celestolide,13171-00-1,CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C,e1k,99.9985,6.167962279,N,,,,
DTXSID9026500,2-(4-Tert-Butylbenzyl)propionaldehyde,80-54-6,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,e1k,99.999,78.93843029,N,,,,
DTXSID4047127,4-(tert-Pentyl)-cyclohexanone,16587-71-6,CCC(C)(C)C1CCC(=O)CC1,e1k,99.9985,19.77290134,N,,,,
DTXSID0047741,Dibenzothiophene,132-65-0,S1C2=C(C=CC=C2)C2=C1C=CC=C2,e1k,100.0035,15.73707169,N,,,,
DTXSID3029572,Benoxacor,98730-04-2,CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl,e1k,99.9975,31.68089716,N,,,,
DTXSID1024124,Thifensulfuron methyl,79277-27-3,COC(=O)C1=C(C=CS1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1,e1k,99.9965,22.95144641,N,,,,
DTXSID8027036,"2,2-Dimethylpropane-1,3-diol",126-30-7,CC(C)(CO)CO,e1k,99.9965,13.95437747,N,,,,
DTXSID8027454,"N,N-Dimethylacetoacetamide",2044-64-6,CN(C)C(=O)CC(C)=O,e1k,100,0.64992991,N,,,,
DTXSID0048181,4-tert-Butylaniline,769-92-6,CC(C)(C)C1=CC=C(N)C=C1,e1k,99.9975,26.68535746,N,,,,
DTXSID4044828,Ethyl undec-10-enoate,692-86-4,CCOC(=O)CCCCCCCCC=C,e1k,99.998,26.81895375,N,,,,
DTXSID5021914,5-Methyl-2-hexanone,110-12-3,CC(C)CCC(C)=O,e1k,100.0445,-0.44603033,N,,,,
DTXSID4042418,Sodium tridecyl sulfate,3026-63-9,[Na+].CCCCCCCCCCCCCOS([O-])(=O)=O,e1k,99.998,104.458726,Y,,,,
DTXSID9026841,Dihexyl hexanedioate,110-33-8,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,e1k,99.997,1.032266658,N,,,,
DTXSID9021922,2-(Ethylamino)ethanol,110-73-6,CCNCCO,e1k,100.049,5.367184222,N,,,,
DTXSID8040775,Terpineol,8000-41-7, ,e1k,99.9985,3.566932438,N,,,,
DTXSID0020107,Aspartame,22839-47-0,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O,e1k,99.998,2.350904066,N,,,,
DTXSID6026080,Terephthalic acid,100-21-0,OC(=O)C1=CC=C(C=C1)C(O)=O,e1k,100,-6.65547629,N,,,,
DTXSID2022171,1-Decanamine,2016-57-1,CCCCCCCCCCN,e1k,100,10.06293497,N,,,,
DTXSID9020372,"1-(2-Chlorophenyl)-1-(4-chlorophenyl)-2,2-dichloroethane",53-19-0,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,e1k,99.9975,28.04435417,N,,,,
DTXSID9034361,Denatonium saccharide,90823-38-4,O=C1[N-]S(=O)(=O)C2=C1C=CC=C2.CC[N+](CC)(CC(=O)NC1=C(C)C=CC=C1C)CC1=CC=CC=C1,e1k,100.002,21.47317446,N,,,,
DTXSID8026513,"1,2,3,6-Tetrahydrophthalimide",85-40-5,O=C1NC(=O)C2CC=CCC12,e1k,100.0015,5.347807266,N,,,,
DTXSID8022406,"2,4-Dihydroxybenzophenone",131-56-6,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,e1k,100,106.9894442,Y,,,,
DTXSID4024193,Thitrol,94-81-5,CC1=C(OCCCC(O)=O)C=CC(Cl)=C1,e1k,100,99.31737205,Y,,,,
DTXSID6042494,Trimethoxypropylsilane,1067-25-0,CCC[Si](OC)(OC)OC,e1k,99.9985,13.48720101,N,,,,
DTXSID9026342,2-Phenylethanol,60-12-8,OCCC1=CC=CC=C1,e1k,99.999,7.429590926,N,,,,
DTXSID9021348,Thiourea,62-56-6,NC(N)=S,e1k,99.9915,23.12943292,N,,,,
DTXSID1038795,"1,1,1,3,5,5,5-Heptamethyltrisiloxane",1873-88-7,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,e1k,99.998,10.58239819,N,,,,
DTXSID5025021,Dicyclohexyl phthalate,84-61-7,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,e1k,104.6125,37.80759881,N,,,,
DTXSID6034005,Sulfamic acid,5329-14-6,NS(O)(=O)=O,e1k,100.0455,47.53408946,N,,,,
DTXSID6044303,Atorvastatin calcium,134523-03-8,[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,e1k,89.93,62.95006295,N,,,,
DTXSID4048195,4-(Hexyloxy)phenol,18979-55-0,CCCCCCOC1=CC=C(O)C=C1,e1k,100,101.4618228,Y,,,,
DTXSID4048191,"4,4'-Methylenebis(2,6-diethylaniline)",13680-35-8,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,e1k,100.002,43.36185941,N,,,,
DTXSID0042167,Monopotassium phthalate,877-24-7,[K+].OC(=O)C1=C(C=CC=C1)C([O-])=O,e1k,102.6325,84.27612253,N,,,,
DTXSID0026880,"1,2-Ethanediol diacetate",111-55-7,CC(=O)OCCOC(C)=O,e1k,99.9985,3.315148972,N,,,,
DTXSID2032348,Chlorophacinone,3691-35-8,ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,e1k,99.9985,90.42290749,Y,,,,
DTXSID3020625,Finasteride,98319-26-7,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,e1k,100.0015,18.21724138,N,,,,
DTXSID3044833,Terpinyl propionate,80-27-3,CCC(=O)OC(C)(C)C1CCC(C)=CC1,e1k,100.0015,11.56896552,N,,,,
DTXSID7029661,"3,5,5-Trimethyl-1-hexanol",3452-97-9,CC(CCO)CC(C)(C)C,e1k,100,28.50079693,N,,,,
DTXSID7029110,"3,7-Dimethyl-3-octanol",78-69-3,CCC(C)(O)CCCC(C)C,e1k,100,11.27931034,N,,,,
DTXSID4034601,"(2R,6S)-Fenpropimorph",67564-91-4,CC(CN1C[C@H](C)O[C@H](C)C1)CC1=CC=C(C=C1)C(C)(C)C,e1k,100,40.42584435,N,,,,
DTXSID5044815,Dibutyl azelate,2917-73-9,CCCCOC(=O)CCCCCCCC(=O)OCCCC,e1k,100,29.16896552,N,,,,
DTXSID8026694,2-Ethylhexyl acetate,103-09-3,CCCCC(CC)COC(C)=O,e1k,100.002,10.14096916,N,,,,
DTXSID4025612,2-Methylpentanedinitrile,4553-62-2,CC(CCC#N)C#N,e1k,99.998,0.190895742,N,,,,
DTXSID8034324,Phoxim,14816-18-3,CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,e1k,99.9985,99.23348018,Y,,,,
DTXSID5032315,"4,5-Dichloro-2-octyl-3(2H)-isothiazolone",64359-81-5,CCCCCCCCN1SC(Cl)=C(Cl)C1=O,e1k,100,45.87665198,N,,,,
DTXSID8027793,N-(Cyclohexylthio)phthalimide,17796-82-6,O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2,e1k,99.998,59.83259912,N,,,,
DTXSID8022408,Phenol red,143-74-8,OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,e1k,99.9985,103.1453744,Y,,,,
DTXSID7020843,Methyl linoleate,112-63-0,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,e1k,99.9985,85.21879589,Y,,,,
DTXSID5048180,4-Propylaniline,2696-84-6,CCCC1=CC=C(N)C=C1,e1k,99.998,35.16247601,N,,,,
DTXSID6023523,Propofol,2078-54-8,CC(C)C1=CC=CC(C(C)C)=C1O,e1k,100.002,65.9137931,N,,,,
DTXSID1041550,(S)-(-)-beta-Citronellol,7540-51-4,C[C@H](CCO)CCC=C(C)C,e1k,100,38.75517241,N,,,,
DTXSID7029611,Ethylenebis(oxyethylene) dibenzoate,120-56-9,O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,e1k,100.003,25.99655172,N,,,,
DTXSID2021739,1-Propanol,71-23-8,CCCO,e1k,100,4.044052863,N,,,,
DTXSID8024311,Sodium fluoroacetate,62-74-8,[Na+].[O-]C(=O)CF,e1k,100,8.143906021,N,,,,
DTXSID3027875,Glyceryl monooleate,25496-72-4, ,e1k,99.9985,76.54827586,N,,,,
DTXSID6029755,"1,2-Propanediol monobutyl ether",29387-86-8, ,e1k,100,10.23322382,N,,,,
DTXSID4026769,Hexamethyldisiloxane,107-46-0,C[Si](C)(C)O[Si](C)(C)C,e1k,100.002,6.993461926,N,,,,
DTXSID7026235,Trimellitic anhydride,552-30-7,OC(=O)C1=CC=C2C(=O)OC(=O)C2=C1,e1k,100.002,5.072413793,N,,,,
DTXSID3021770,"2,2',6,6'-Tetrachlorobisphenol A",79-95-8,CC(C)(C1=CC(Cl)=C(O)C(Cl)=C1)C1=CC(Cl)=C(O)C(Cl)=C1,e1k,99.9985,105.2011747,Y,,,,
DTXSID0041721,C.I. Acid Yellow 3 disodium salt,8004-92-0, ,e1k,99.996,97.27165932,Y,,,,
DTXSID1027926,Dodecylphenol,27193-86-8,"CCCCCCCCCCCC*.OC1=CC=CC=C1 |c:15,17,t:13,lp:13:2,m:12:15.16.17|",e1k,100,99.83103448,Y,,,,
DTXSID8024072,Diphenamid,957-51-7,CN(C)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,e1k,100,8.21650457,N,,,,
DTXSID8026141,Thioglycolic acid,68-11-1,OC(=O)CS,e1k,99.998,9.517613766,N,,,,
DTXSID5032654,"N,N'-Bis(1-formamido-2,2,2-trichloroethyl)piperazine",26644-46-2,ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,e1k,100.002,-4.778267254,N,,,,
DTXSID8042189,"N,N-Diisopropylaniline",4107-98-6,CC(C)N(C(C)C)C1=CC=CC=C1,e1k,100,4.62544319,N,,,,
DTXSID7025217,(2-Dodecenyl)succinic anhydride,19780-11-1,CCCCCCCCCC=CCC1CC(=O)OC1=O,e1k,99.998,98.3876652,Y,,,,
DTXSID6020014,Dehydroacetic acid,520-45-6,CC(=O)C1C(=O)OC(C)=CC1=O,e1k,100,41.03671072,N,,,,
DTXSID5026461,2-Methylpropanenitrile,78-82-0,CC(C)C#N,e1k,100.001,4.851724138,N,,,,
DTXSID1033161,Aldicarb sulfoxide,1646-87-3,CNC(=O)ON=CC(C)(C)S(C)=O,e1k,99.9985,-5.718374915,N,,,,
DTXSID7040360,"Ethyl 5,5-diphenyl-2-isoxazoline-3-carboxylate",163520-33-0,CCOC(=O)C1=NOC(C1)(C1=CC=CC=C1)C1=CC=CC=C1,e1k,100,75.03377386,N,,,,
DTXSID2026496,alpha-Terpinyl acetate,80-26-2,CC(=O)OC(C)(C)C1CCC(C)=CC1,e1k,100.002,10.03793103,N,,,,
DTXSID0044571,3-Isopropylphenol,618-45-1,CC(C)C1=CC=CC(O)=C1,e1k,100.0955,78.86343612,N,,,,
DTXSID9047590,2-Phenylethyl benzoate,94-47-3,O=C(OCCC1=CC=CC=C1)C1=CC=CC=C1,e1k,99.9985,91.85609398,Y,,,,
DTXSID3022409,"4,4'-Sulfonyldiphenol",80-09-1,OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,e1k,100,87.73274596,Y,,,,
DTXSID7021788,3-(Trifluoromethyl)-4-nitrophenol,88-30-2,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,e1k,100.0015,108.7958884,Y,,,,
DTXSID8027402,Dimethyl isophthalate,1459-93-4,COC(=O)C1=CC(=CC=C1)C(=O)OC,e1k,100,40.71821228,N,,,,
DTXSID6025220,1-Dodecanethiol,112-55-0,CCCCCCCCCCCCS,e1k,100.0015,5.077826725,N,,,,
DTXSID6023159,Iopanoic acid,96-83-3,CCC(CC1=C(I)C=C(I)C(N)=C1I)C(O)=O,e1k,88.32,102.4757709,Y,,,,
DTXSID3022405,2-Hydroxy-4-methoxybenzophenone,131-57-7,COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,e1k,100,98.25844347,Y,,,,
DTXSID4041440,2-Methylbutyl isovalerate,2445-77-4,CCC(C)COC(=O)CC(C)C,e1k,99.9985,1.554825489,N,,,,
DTXSID7026368,Salicylic acid,69-72-7,OC(=O)C1=C(O)C=CC=C1,e1k,99.999,55.85022026,N,,,,
DTXSID7044718,C.I. Acid Orange 156,68555-86-2,[Na+].COC1=CC=C(C=C1)N=NC1=C(OC)C=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,e1k,99.996,111.1218796,Y,,,,
DTXSID4022288,4-Hexyloxyaniline,39905-57-2,CCCCCCOC1=CC=C(N)C=C1,e1k,100,94.72758621,Y,,,,
DTXSID9047594,Sodium 4-octylbenzenesulfonate,6149-03-7,[Na+].CCCCCCCCC1=CC=C(C=C1)S([O-])(=O)=O,e1k,99.998,101.2892805,Y,,,,
DTXSID8021224,C.I. Acid Red 114,6459-94-5,[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,e1k,70.2325,110.4757709,Y,,,,
DTXSID7026314,Zinc pyrithione,13463-41-7,[O-]1N2C=CC=CC2=[S][Zn++]11[O-]N2C=CC=CC2=[S]1,e1k,100.0015,21.1137931,N,,,,
DTXSID5040700,Trimethoxyphenylsilane,2996-92-1,CO[Si](OC)(OC)C1=CC=CC=C1,e1k,100,23.35682819,N,,,,
DTXSID7044394,4-tert-Butylcyclohexanone,98-53-3,CC(C)(C)C1CCC(=O)CC1,e1k,99.9985,7.168965517,N,,,,
DTXSID6031380,Glycoluril,496-46-8,[H][C@@]12NC(=O)N[C@]1([H])NC(=O)N2,e1k,100,6.506896552,N,,,,
DTXSID1041978,Flufenoxuron,101463-69-8,FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1,e1k,100.001,19.98275862,N,,,,
DTXSID1025306,5-Ethylidene-2-norbornene,16219-75-3,CC=C1CC2CC1C=C2,e1k,99.9985,39.14137931,N,,,,
DTXSID0020076,Amitrole,61-82-5,NC1=NNC=N1,e1k,100,-0.196551724,N,,,,
DTXSID4047882,Phenylparaben,17696-62-7,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,e1k,100,105.2951542,Y,,,,
DTXSID2022678,Bicalutamide,90357-06-5,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,e1k,58.089,29.12532934,N,,,,
DTXSID9042382,Tetrapropyl orthosilicate,682-01-9,CCCO[Si](OCCC)(OCCC)OCCC,e1k,100,10.25924601,N,,,,
DTXSID2027466,ECC,2386-87-0,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,e1k,99.9985,4.024137931,N,,,,
DTXSID8032675,Sulprofos,35400-43-2,CCCSP(=S)(OCC)OC1=CC=C(SC)C=C1,e1k,100,78.56747878,N,,,,
DTXSID3020673,FD&C Green No. 3,2353-45-9,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O)C1=C(C=C(O)C=C1)S([O-])(=O)=O,e1k,66.0815,56.93003285,N,,,,
DTXSID7041544,Tonalide,21145-77-7,CC1CC(C)(C)C2=C(C=C(C)C(=C2)C(C)=O)C1(C)C,e1k,99.9975,29.11231825,N,,,,
DTXSID1029128,Tetrahydrofurfuryl alcohol,97-99-4,OCC1CCCO1,e1k,99.9915,7.817241379,N,,,,
DTXSID2042191,"N,N'-Dimethylthiourea",534-13-4,CNC(=S)NC,e1k,100.059,0.743264168,N,,,,
DTXSID4029565,"1,2-Benzenedicarboxylic acid, diundecyl ester, branched and linear",85507-79-5, ,e1k,99.996,6.08375486,N,,,,
DTXSID1040792,Pyridoxine hydrochloride,58-56-0,Cl.CC1=NC=C(CO)C(CO)=C1O,e1k,99.999,-2.283661556,N,,,,
DTXSID7027540,N-Butylbenzenesulfonamide,3622-84-2,CCCCNS(=O)(=O)C1=CC=CC=C1,e1k,99.9985,17.82457589,N,,,,
DTXSID4041492,3-Phenylhexane,4468-42-2,CCCC(CC)C1=CC=CC=C1,e1k,99.9985,8.767764358,N,,,,
DTXSID2041125,Sodium iodide,7681-82-5,[Na+].[I-],e1k,100,9.467744395,N,,,,
DTXSID9040710,Octamethyltrisiloxane,107-51-7,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,e1k,99.9985,4.638518977,N,,,,
DTXSID4041232,"1,3,5-Triisopropylbenzene",717-74-8,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,e1k,100,-31.83722645,N,,,,
DTXSID5040708,4-Hexylaniline,33228-45-4,CCCCCCC1=CC=C(N)C=C1,e1k,100,97.67881653,Y,,,,
DTXSID4029698,Sodium persulfate,7775-27-1,[Na+].[Na+].[O-]S(=O)(=O)OOS([O-])(=O)=O,e1k,99.999,4.913802003,N,,,,
DTXSID9044823,Sodium methacrylate,5536-61-8,[Na+].CC(=C)C([O-])=O,e1k,100,2.391337502,N,,,,
DTXSID3047180,Triisodecyl trimellitate,36631-30-8, ,e1k,81.466,43.03187433,N,,,,
DTXSID0020656,Gibberellic acid,77-06-5,[H][C@@]12CC[C@@]3(O)C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)C=C[C@@]21OC3=O,e1k,100.0025,-5.356107976,N,,,,
DTXSID8040484,Forskolin,66575-29-9,[H][C@@]12[C@H](O)[C@H](OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]1(C)[C@@H](O)CCC2(C)C)C=C,e1k,99.984,8.079556794,N,,,,
DTXSID8021856,4-Butylaniline,104-13-2,CCCCC1=CC=C(N)C=C1,e1k,100,67.65026621,N,,,,
DTXSID4042096,L-Glucitol,6706-59-8,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,e1k,100,5.197498856,N,,,,
DTXSID2042060,Isoborneol,124-76-5,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,e1k,100,-7.800372057,N,,,,
DTXSID5048211,Ethyl 4-methylbenzoate,94-08-6,CCOC(=O)C1=CC=C(C)C=C1,e1k,100,6.593028457,N,,,,
DTXSID9041861,Diethyl phosphite,762-04-9,CCOP(O)OCC,e1k,100,6.414779652,N,,,,
DTXSID7024031,"(E)-1,2-Dichloroethylene",156-60-5,Cl\C=C\Cl,e1k,99.9535,3.066264674,N,,,,
DTXSID9024194,(+/-)-2-(4-Chloro-2-methylphenoxy)propionic acid,93-65-2,CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O,e1k,100,70.56880355,N,,,,
DTXSID9027364,"N,N-Dimethyloctanamide",1118-92-9,CCCCCCCC(=O)N(C)C,e1k,100,13.03034925,N,,,,
DTXSID4023202,"4,4'-(1H-1,2,4-Triazol-1-ylmethylene)dibenzonitrile",112809-51-5,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,e1k,70.818,10.07120405,N,,,,
DTXSID5023588,D-Glucitol,50-70-4,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,e1k,96.3365,3.526002745,N,,,,
DTXSID9032531,Bromuconazole,116255-48-2,ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)CC(Br)CO1,e1k,100,44.44159343,N,,,,
DTXSID3041299,Dihydrojasmone lactone,7011-83-8,CCCCCCC1(C)CCC(=O)O1,e1k,99.998,19.60356662,N,,,,
DTXSID3021853,1-Piperazineethanol,103-76-4,OCCN1CCNCC1,e1k,101.3895,6.568734364,N,,,,
DTXSID6040795,Chloramine-T trihydrate,7080-50-4,O.O.O.[Na+].CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl,e1k,100.002,88.88888889,Y,,,,
DTXSID1022055,tert-Butyl acetate,540-88-5,CC(=O)OC(C)(C)C,e1k,99.993,-0.743264168,N,,,,
DTXSID6045400,Ronidazole,7681-76-7,CN1C(COC(N)=O)=NC=C1[N+]([O-])=O,e1k,100,9.711976394,N,,,,
DTXSID1026241,"3,3,5-Trimethylcyclohexyl salicylate",118-56-9,CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1,e1k,99.998,68.58014336,N,,,,
DTXSID6032516,2-Hydroxyethyl octyl sulfide,3547-33-9,CCCCCCCCSCCO,e1k,100.0015,74.97331097,N,,,,
DTXSID8029153,Benzyl benzoate,120-51-4,O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,e1k,99.9975,88.20068133,Y,,,,
DTXSID6023862,Aldicarb sulfone,1646-88-4,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,e1k,100,7.787542498,N,,,,
DTXSID3032416,Cybutryne,28159-98-0,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,e1k,100.002,85.96614305,Y,,,,
DTXSID1040372,Epoxiconazole,133855-98-8,FC1=CC=C(C=C1)[C@@]1(CN2C=NC=N2)O[C@@H]1C1=C(Cl)C=CC=C1,e1k,99.998,62.22772788,N,,,,
DTXSID9029302,2-Propyl-1-heptanol,10042-59-8,CCCCCC(CO)CCC,e1k,99.999,61.09436141,N,,,,
DTXSID4027076,Dodecyl sulfate triethanolamine salt,139-96-8,OCCN(CCO)CCO.CCCCCCCCCCCCOS(O)(=O)=O,e1k,100,101.6482571,Y,,,,
DTXSID0026171,Tolyltriazole,29385-43-1,"C*.N1N=NC2=CC=CC=C12 |c:2,6,t:4,8,lp:2:1,3:1,4:1,m:1:6.7|",e1k,100,44.21066136,N,,,,
DTXSID1048203,Ethyl 4-chlorophenyl ketone,6285-05-8,CCC(=O)C1=CC=C(Cl)C=C1,e1k,100,15.64983999,N,,,,
DTXSID9029146,4-Methylmorpholine,109-02-4,CN1CCOCC1,e1k,100.0525,19.68054397,N,,,,
DTXSID3038696,Ethyl benzoate,93-89-0,CCOC(=O)C1=CC=CC=C1,e1k,100.0015,10.57155687,N,,,,
DTXSID5021413,"Tris(2,3-dibromopropyl) phosphate",126-72-7,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,e1k,87.226,21.44883331,N,,,,
DTXSID4034497,Metconazole,125116-23-6,CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,e1k,99.9975,31.7146706,N,,,,
DTXSID4020870,"2,2'-Methylenebis(4-methyl-6-tert-butylphenol)",119-47-1,CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,e1k,100,52.26248236,N,,,,
DTXSID8026228,Triethyl phosphate,78-40-0,CCOP(=O)(OCC)OCC,e1k,100,6.62055676,N,,,,
DTXSID5038888,Basic Blue 7,2390-60-5,[Cl-].CCNC1=CC=C(C(C2=CC=C(C=C2)N(CC)CC)=C2C=CC(C=C2)=[N+](CC)CC)C2=C1C=CC=C2,e1k,99.995,110.3187433,Y,,,,
DTXSID1037565,Mepronil,55814-41-0,CC(C)OC1=CC=CC(NC(=O)C2=C(C)C=CC=C2)=C1,e1k,100.0025,59.84989416,N,,,,
DTXSID5041514,(4Z)-4-Decenal,21662-09-9,CCCCC\C=C/CCC=O,e1k,100,69.63884791,N,,,,
DTXSID2027412,"3,6,9,12-Tetraoxahexadecan-1-ol",1559-34-8,CCCCOCCOCCOCCOCCO,e1k,100.0015,5.230377482,N,,,,
DTXSID5044578,"Sodium 2,5-dimethylbenzenesulfonate",827-19-0,[Na+].CC1=CC=C(C)C(=C1)S([O-])(=O)=O,e1k,100,34.70395792,N,,,,
DTXSID4042171,4-Dodecylmorpholine,1541-81-7,CCCCCCCCCCCCN1CCOCC1,e1k,100,38.75984997,N,,,,
